At2g33150.0_1 100 189
At2g33150.0_1 602 678
At2g33150.0_1 787 871
At2g33150.0_1 954 1080
At2g33150.0_1 1170 1268
At2g33150.0_1 1342 1409
At2g33150.0_1 1490 1597
At2g33150.0_1 1687 1764
At2g33150.0_1 1882 2014
At2g33150.0_1 2109 2205
At2g33150.0_1 2373 2496
At2g33150.0_1 2589 2697
At2g33150.0_1 2985 3068
At2g33150.0_1 3160 3269

At2g33570.0_1 100 1235
At2g33570.0_1 1428 1782

At2g33700.0_1 100 282
At2g33700.0_1 370 561
At2g33700.0_1 712 917
At2g33700.0_1 1123 1684

At2g33850.0_1 100 903

At2g33860.0_1 100 423
At2g33860.0_1 902 958
At2g33860.0_1 1045 1227
At2g33860.0_1 1347 1431
At2g33860.0_1 1513 1603
At2g33860.0_1 1694 1858
At2g33860.0_1 2047 2166
At2g33860.0_1 2262 2337
At2g33860.0_1 2459 2621
At2g33860.0_1 2707 3269

At2g34250.0_1 100 443
At2g34250.0_1 601 828
At2g34250.0_1 915 1269
At2g34250.0_1 1356 1480
At2g34250.0_1 1577 1712
At2g34250.0_1 1798 2037

At2g34310.0_1 100 199
At2g34310.0_1 639 1177
At2g34310.0_1 1259 1348

At2g34970.0_1 100 2292

At2g35160.0_1 100 2484

At2g35300.0_1 100 393

At2g35320.0_1 100 330
At2g35320.0_1 427 594
At2g35320.0_1 674 767
At2g35320.0_1 848 1018
At2g35320.0_1 1154 1413

At2g35715.0_1 100 447

At2g35730.0_1 100 162
At2g35730.0_1 444 525
At2g35730.0_1 814 1016

At2g36130.0_1 100 171
At2g36130.0_1 389 484
At2g36130.0_1 588 649
At2g36130.0_1 1015 1148
At2g36130.0_1 1269 1353
At2g36130.0_1 1451 1496

At2g36260.0_1 100 241
At2g36260.0_1 552 669
At2g36260.0_1 745 814

At2g36835.0_1 100 243
At2g36835.0_1 326 436
At2g36835.0_1 821 889
At2g36835.0_1 1518 1568

At2g37040.0_1 100 527
At2g37040.0_1 986 2735

At2g37260.0_1 100 198
At2g37260.0_1 265 905
At2g37260.0_1 980 1289

At2g37660.0_1 100 364
At2g37660.0_1 445 716
At2g37660.0_1 801 837
At2g37660.0_1 915 1012
At2g37660.0_1 1094 1155
At2g37660.0_1 1238 1361
At2g37660.0_1 1477 1596

At2g37940.0_1 100 132
At2g37940.0_1 216 305
At2g37940.0_1 604 690
At2g37940.0_1 801 869
At2g37940.0_1 1049 1129
At2g37940.0_1 1232 1303
At2g37940.0_1 1386 1446
At2g37940.0_1 1547 1646
At2g37940.0_1 1730 1825
At2g37940.0_1 1923 1969
At2g37940.0_1 2069 2175
At2g37940.0_1 2268 2342

At2g38000.0_1 100 121
At2g38000.0_1 212 409
At2g38000.0_1 673 727
At2g38000.0_1 824 1155
At2g38000.0_1 1239 1380
At2g38000.0_1 1472 1597
At2g38000.0_1 1677 2061

At2g38320.0_1 100 440
At2g38320.0_1 984 1161
At2g38320.0_1 1451 1647
At2g38320.0_1 1727 1885
At2g38320.0_1 2129 2486

At2g38560.0_1 100 264
At2g38560.0_1 646 1617

At2g38750.0_1 100 148
At2g38750.0_1 256 437
At2g38750.0_1 961 1179
At2g38750.0_1 1261 1482
At2g38750.0_1 1574 1645
At2g38750.0_1 1734 1949

At2g38810.0_1 100 213
At2g38810.0_1 1039 1335

At2g39970.0_1 100 180
At2g39970.0_1 273 350
At2g39970.0_1 535 609
At2g39970.0_1 722 852
At2g39970.0_1 1248 1302
At2g39970.0_1 1479 1586
At2g39970.0_1 1729 1797
At2g39970.0_1 1893 1994
At2g39970.0_1 2087 2210
At2g39970.0_1 2294 2466

At2g40160.0_1 100 494
At2g40160.0_1 583 754
At2g40160.0_1 846 1048
At2g40160.0_1 1133 1297
At2g40160.0_1 1367 1715

At2g40170.0_1 100 214
At2g40170.0_1 312 475

At2g40610.0_1 100 241
At2g40610.0_1 341 653
At2g40610.0_1 1145 1451

At2g41210.0_1 100 1280
At2g41210.0_1 1370 1537
At2g41210.0_1 1628 1793
At2g41210.0_1 1895 2011
At2g41210.0_1 2100 2293
At2g41210.0_1 2374 2504
At2g41210.0_1 2594 2666
At2g41210.0_1 2760 3048

At2g41250.0_1 100 390
At2g41250.0_1 650 756
At2g41250.0_1 1037 1145
At2g41250.0_1 1230 1391
At2g41250.0_1 1493 1666
At2g41250.0_1 1760 1789

At2g41330.0_1 100 1308

At2g41710.0_1 100 326
At2g41710.0_1 667 749
At2g41710.0_1 896 904
At2g41710.0_1 994 1082
At2g41710.0_1 1263 1336
At2g41710.0_1 1417 1467
At2g41710.0_1 1814 1875
At2g41710.0_1 1959 2578
At2g41710.0_1 2673 2729

At2g42140.0_1 100 618

At2g42620.0_1 100 2181

At2g42690.0_1 100 1116
At2g42690.0_1 1205 1426

At2g43770.0_1 100 1131

At2g43970.0_1 100 699
At2g43970.0_1 772 853
At2g43970.0_1 946 1040
At2g43970.0_1 1127 1198
At2g43970.0_1 1278 1357
At2g43970.0_1 1456 1558
At2g43970.0_1 1651 1698
At2g43970.0_1 1789 1857
At2g43970.0_1 2034 2195
At2g43970.0_1 2270 2596

At2g44060.0_1 100 1071
At2g44060.0_1 1161 1166

At2g44160.0_1 100 562
At2g44160.0_1 648 730
At2g44160.0_1 810 983
At2g44160.0_1 1291 1464
At2g44160.0_1 1544 1644
At2g44160.0_1 1742 1853
At2g44160.0_1 2019 2099
At2g44160.0_1 2197 2374
At2g44160.0_1 2468 2802
At2g44160.0_1 2901 2984

At2g44170.0_1 100 870

At2g44600.0_1 100 1041

At2g44690.0_1 100 234
At2g44690.0_1 320 407
At2g44690.0_1 653 762
At2g44690.0_1 863 926
At2g44690.0_1 1032 1096
At2g44690.0_1 1192 1257
At2g44690.0_1 1359 1460

At2g44745.0_1 100 252
At2g44745.0_1 360 448
At2g44745.0_1 688 858
At2g44745.0_1 1379 1541

At2g45080.0_1 100 491
At2g45080.0_1 579 855

At2g45220.0_1 100 949
At2g45220.0_1 1528 2213

At2g45490.0_1 100 228
At2g45490.0_1 360 602
At2g45490.0_1 738 833
At2g45490.0_1 908 1122
At2g45490.0_1 1208 1280
At2g45490.0_1 1376 1486

At2g45570.0_1 100 494
At2g45570.0_1 836 1361
At2g45570.0_1 1470 2087

At2g45680.0_1 100 1170

At2g45970.0_1 100 1713

At2g45990.0_1 100 177
At2g45990.0_1 319 399
At2g45990.0_1 519 608
At2g45990.0_1 710 876
At2g45990.0_1 977 1046
At2g45990.0_1 1150 1229
At2g45990.0_1 1322 1384
At2g45990.0_1 1486 1562
At2g45990.0_1 1641 1741

At2g46160.0_1 100 744

At2g46250.0_1 100 390
At2g46250.0_1 685 801
At2g46250.0_1 917 1915

At2g46370.0_1 100 398
At2g46370.0_1 466 567
At2g46370.0_1 714 1501
At2g46370.0_1 1589 2127

At2g46700.0_1 100 642
At2g46700.0_1 1433 1563
At2g46700.0_1 1751 1792
At2g46700.0_1 1896 2004
At2g46700.0_1 2094 2172
At2g46700.0_1 2260 2556
At2g46700.0_1 2641 2750
At2g46700.0_1 2840 2947
At2g46700.0_1 3038 3100
At2g46700.0_1 3175 3342
At2g46700.0_1 3425 3562

At2g46800.0_1 100 1296

At2g46900.0_1 100 258
At2g46900.0_1 497 1017
At2g46900.0_1 1123 2043
At2g46900.0_1 2127 2409

At2g47060.0_1 100 193
At2g47060.0_1 280 533
At2g47060.0_1 631 757
At2g47060.0_1 849 1122
At2g47060.0_1 1204 1336
At2g47060.0_1 1432 1518
At2g47060.0_1 1615 1743

At2g47380.0_1 100 294

At2g47910.0_1 100 295
At2g47910.0_1 374 918

At2g48030.0_1 100 791
At2g48030.0_1 1432 1639
At2g48030.0_1 1755 1884
At2g48030.0_1 1968 2254

At3g01220.0_1 100 238
At3g01220.0_1 315 700
At3g01220.0_1 1461 1796

At3g02180.0_1 100 369
At3g02180.0_1 470 568

At3g02740.0_1 100 347
At3g02740.0_1 580 706
At3g02740.0_1 797 1038
At3g02740.0_1 1137 1361
At3g02740.0_1 1453 1615
At3g02740.0_1 1708 1781
At3g02740.0_1 1991 2078
At3g02740.0_1 2148 2223
At3g02740.0_1 2304 2375
At3g02740.0_1 2477 2628

At3g02780.0_1 100 314
At3g02780.0_1 892 947
At3g02780.0_1 1111 1202
At3g02780.0_1 1489 1591
At3g02780.0_1 1690 1827
At3g02780.0_1 1920 2170

At3g02870.0_1 100 112
At3g02870.0_1 196 251
At3g02870.0_1 337 387
At3g02870.0_1 512 592
At3g02870.0_1 677 780
At3g02870.0_1 878 962
At3g02870.0_1 1104 1158
At3g02870.0_1 1292 1335
At3g02870.0_1 1424 1492
At3g02870.0_1 1583 1683
At3g02870.0_1 1795 1851
At3g02870.0_1 1941 2040

At3g03270.0_1 100 274
At3g03270.0_1 382 491
At3g03270.0_1 619 737
At3g03270.0_1 1591 1792

At3g03340.0_1 100 149
At3g03340.0_1 469 637
At3g03340.0_1 728 791
At3g03340.0_1 909 988
At3g03340.0_1 1084 1231
At3g03340.0_1 1520 1581
At3g03340.0_1 1664 1726
At3g03340.0_1 2005 2063
At3g03340.0_1 2365 2446
At3g03340.0_1 2523 2551
At3g03340.0_1 2644 2877
At3g03340.0_1 2967 2985

At3g03480.0_1 100 570
At3g03480.0_1 670 1563

At3g04080.0_1 100 417
At3g04080.0_1 841 969
At3g04080.0_1 1071 1127
At3g04080.0_1 1207 1299
At3g04080.0_1 1482 1687
At3g04080.0_1 1818 1909
At3g04080.0_1 2014 2231
At3g04080.0_1 2342 2531
At3g04080.0_1 2837 2949

At3g04110.0_1 100 355
At3g04110.0_1 539 1746
At3g04110.0_1 1835 2147
At3g04110.0_1 2237 2571
At3g04110.0_1 2661 2975

At3g04140.0_1 100 816
At3g04140.0_1 890 2143

At3g04605.0_1 100 2373

At3g04860.0_1 100 969

At3g05180.0_1 100 355
At3g05180.0_1 717 917
At3g05180.0_1 1024 1190
At3g05180.0_1 1364 1634
At3g05180.0_1 1786 2030

At3g05370.0_1 100 2679

At3g05510.0_1 100 325
At3g05510.0_1 613 731
At3g05510.0_1 818 883
At3g05510.0_1 984 1181
At3g05510.0_1 1283 1401
At3g05510.0_1 1500 1605
At3g05510.0_1 2086 2598

At3g05675.0_1 100 111
At3g05675.0_1 221 1534

At3g05800.0_1 100 735

At3g05830.0_1 100 267
At3g05830.0_1 451 558
At3g05830.0_1 921 1385
At3g05830.0_1 1490 1591
At3g05830.0_1 1702 1869

At3g05980.0_1 100 837

At3g06030.0_1 100 393
At3g06030.0_1 486 527
At3g06030.0_1 629 694
At3g06030.0_1 780 890
At3g06030.0_1 979 1059
At3g06030.0_1 1137 1214
At3g06030.0_1 1307 1389
At3g06030.0_1 1552 1633
At3g06030.0_1 1737 1837
At3g06030.0_1 1973 2012
At3g06030.0_1 2131 2190
At3g06030.0_1 2259 2305
At3g06030.0_1 2398 2620
At3g06030.0_1 2710 2937
At3g06030.0_1 3315 3613
At3g06030.0_1 3699 3760
At3g06030.0_1 3852 3910

At3g06100.0_1 100 240
At3g06100.0_1 417 641
At3g06100.0_1 878 1075
At3g06100.0_1 1283 1344
At3g06100.0_1 1445 1646

At3g06200.0_1 100 948

At3g06720.0_1 100 309
At3g06720.0_1 476 572
At3g06720.0_1 671 762
At3g06720.0_1 841 972
At3g06720.0_1 1080 1265
At3g06720.0_1 1346 1509
At3g06720.0_1 1597 1675
At3g06720.0_1 2253 2381
At3g06720.0_1 2483 2610
At3g06720.0_1 2715 3096

At3g06850.0_1 100 249
At3g06850.0_1 497 643
At3g06850.0_1 738 863
At3g06850.0_1 1065 1414
At3g06850.0_1 1499 1746
At3g06850.0_1 1841 2157
At3g06850.0_1 2240 2353

At3g06940.0_1 100 1929

At3g07330.0_1 100 801
At3g07330.0_1 1061 1369
At3g07330.0_1 1656 1946
At3g07330.0_1 2047 2160
At3g07330.0_1 2289 2921

At3g07360.0_1 100 390
At3g07360.0_1 738 1829

At3g07680.0_1 100 297
At3g07680.0_1 536 722
At3g07680.0_1 799 906
At3g07680.0_1 992 1125

At3g07880.0_1 100 333
At3g07880.0_1 438 504
At3g07880.0_1 860 1078
At3g07880.0_1 1173 1297
At3g07880.0_1 1392 1469

At3g08510.0_1 100 399
At3g08510.0_1 908 1104
At3g08510.0_1 1193 1328
At3g08510.0_1 1415 1651
At3g08510.0_1 1732 1955
At3g08510.0_1 2044 2161
At3g08510.0_1 2305 2457
At3g08510.0_1 2540 2626
At3g08510.0_1 2737 3030

At3g08640.0_1 100 1113

At3g08850.0_1 100 408
At3g08850.0_1 773 875
At3g08850.0_1 987 1069
At3g08850.0_1 1149 1307
At3g08850.0_1 1399 1515
At3g08850.0_1 1627 1784
At3g08850.0_1 2349 2503
At3g08850.0_1 2601 2745
At3g08850.0_1 2831 2909
At3g08850.0_1 2995 3096
At3g08850.0_1 3298 3381
At3g08850.0_1 3485 3595
At3g08850.0_1 3940 4293
At3g08850.0_1 4365 4548
At3g08850.0_1 4964 5530
At3g08850.0_1 5659 5976
At3g08850.0_1 6062 6188
At3g08850.0_1 6434 6558
At3g08850.0_1 6670 6815
At3g08850.0_1 6918 7019
At3g08850.0_1 7240 7325
At3g08850.0_1 7444 7525
At3g08850.0_1 7695 8033

At3g10060.0_1 100 169
At3g10060.0_1 280 420
At3g10060.0_1 511 566
At3g10060.0_1 643 698
At3g10060.0_1 824 881
At3g10060.0_1 977 1051
At3g10060.0_1 1131 1220
At3g10060.0_1 1303 1380
At3g10060.0_1 1456 1496
At3g10060.0_1 1583 1610

At3g10500.0_1 100 265
At3g10500.0_1 358 635
At3g10500.0_1 714 896
At3g10500.0_1 1084 1623
At3g10500.0_1 1691 1814
At3g10500.0_1 1911 2269

At3g10960.0_1 100 1839

At3g11880.0_1 100 183
At3g11880.0_1 283 594
At3g11880.0_1 734 868
At3g11880.0_1 968 1104
At3g11880.0_1 1174 1306
At3g11880.0_1 1380 1509
At3g11880.0_1 1598 1824
At3g11880.0_1 1952 2125

At3g11930.0_1 100 388
At3g11930.0_1 645 745
At3g11930.0_1 835 953
At3g11930.0_1 1032 1122

At3g12390.0_1 100 156
At3g12390.0_1 414 498
At3g12390.0_1 780 910
At3g12390.0_1 1013 1351

At3g12400.0_1 100 1296

At3g12520.0_1 100 396
At3g12520.0_1 567 615
At3g12520.0_1 720 921
At3g12520.0_1 1010 1178
At3g12520.0_1 1278 1343
At3g12520.0_1 1431 1538
At3g12520.0_1 1642 1749
At3g12520.0_1 1955 2020
At3g12520.0_1 2160 2220
At3g12520.0_1 2361 2488
At3g12520.0_1 2618 2659
At3g12520.0_1 2770 2886
At3g12520.0_1 3044 3095
At3g12520.0_1 3191 3329
At3g12520.0_1 3417 3505
At3g12520.0_1 3589 3665
At3g12520.0_1 3752 4015

At3g12990.0_1 100 236
At3g12990.0_1 363 572
At3g12990.0_1 647 742
At3g12990.0_1 824 938
At3g12990.0_1 1049 1129
At3g12990.0_1 1220 1408
At3g12990.0_1 1502 1597

At3g14040.0_1 100 363
At3g14040.0_1 459 767
At3g14040.0_1 862 1377
At3g14040.0_1 1471 1719

At3g14060.0_1 100 477

At3g14610.0_1 100 373
At3g14610.0_1 499 716
At3g14610.0_1 803 1050
At3g14610.0_1 1125 1497
At3g14610.0_1 1613 2038

At3g14790.0_1 100 1650
At3g14790.0_1 1741 2184

At3g15280.0_1 100 237
At3g15280.0_1 312 626

At3g15355.0_1 100 171
At3g15355.0_1 689 844
At3g15355.0_1 935 1690
At3g15355.0_1 1776 1839
At3g15355.0_1 1922 2061
At3g15355.0_1 2155 2466
At3g15355.0_1 2582 2911

At3g15470.0_1 100 1674
At3g15470.0_1 1773 1863
At3g15470.0_1 1956 2113
At3g15470.0_1 2225 2276
At3g15470.0_1 2366 2448
At3g15470.0_1 2550 2643
At3g15470.0_1 2740 3338

At3g15570.0_1 100 870
At3g15570.0_1 946 1533

At3g15610.0_1 100 217
At3g15610.0_1 369 504
At3g15610.0_1 614 695
At3g15610.0_1 847 1022
At3g15610.0_1 1119 1256
At3g15610.0_1 1347 1486
At3g15610.0_1 1585 1820

At3g16040.0_1 100 115
At3g16040.0_1 374 429
At3g16040.0_1 504 545
At3g16040.0_1 628 708

At3g16170.0_1 100 249
At3g16170.0_1 363 548
At3g16170.0_1 870 1041
At3g16170.0_1 1168 1253
At3g16170.0_1 1379 1501
At3g16170.0_1 1614 1721
At3g16170.0_1 2108 2206
At3g16170.0_1 2339 2431
At3g16170.0_1 2552 2629
At3g16170.0_1 2752 2938
At3g16170.0_1 3034 3107
At3g16170.0_1 3249 3428
At3g16170.0_1 3525 3578
At3g16170.0_1 3694 3738

At3g16450.0_1 100 294
At3g16450.0_1 479 934
At3g16450.0_1 1048 1299

At3g16630.0_1 100 288
At3g16630.0_1 735 956
At3g16630.0_1 1356 1535
At3g16630.0_1 1647 1748
At3g16630.0_1 1900 1977
At3g16630.0_1 2222 2303
At3g16630.0_1 2440 2602
At3g16630.0_1 2850 3179
At3g16630.0_1 3372 3590
At3g16630.0_1 3681 4251
At3g16630.0_1 4363 4428
At3g16630.0_1 4519 4701

At3g16910.0_1 100 321
At3g16910.0_1 710 1300
At3g16910.0_1 1384 2280

At3g17615.0_1 100 315
At3g17615.0_1 539 1327

At3g17940.0_1 100 163
At3g17940.0_1 257 306
At3g17940.0_1 549 675
At3g17940.0_1 772 879
At3g17940.0_1 961 1583

At3g18420.0_1 100 1050

At3g19290.0_1 100 1218
At3g19290.0_1 1406 1477
At3g19290.0_1 1573 1602
At3g19290.0_1 1854 1928

At3g19390.0_1 100 550
At3g19390.0_1 654 892
At3g19390.0_1 1000 1140
At3g19390.0_1 1229 1663
At3g19390.0_1 1752 1844

At3g19960.0_1 100 438
At3g19960.0_1 576 677
At3g19960.0_1 760 903
At3g19960.0_1 1028 1178
At3g19960.0_1 1288 1315
At3g19960.0_1 1563 1728
At3g19960.0_1 1843 1906
At3g19960.0_1 2010 2023
At3g19960.0_1 2125 2209
At3g19960.0_1 2586 2689
At3g19960.0_1 2791 2929
At3g19960.0_1 3225 3343
At3g19960.0_1 3670 3822
At3g19960.0_1 4020 4109
At3g19960.0_1 4246 4323
At3g19960.0_1 4484 4642
At3g19960.0_1 4765 4971
At3g19960.0_1 5200 5405
At3g19960.0_1 5493 5628
At3g19960.0_1 5706 5835
At3g19960.0_1 5948 6094
At3g19960.0_1 6199 6266
At3g19960.0_1 6378 7049

At3g21270.0_1 100 714

At3g22104.0_1 100 165
At3g22104.0_1 922 2007
At3g22104.0_1 2097 2465

At3g22440.0_1 100 1012
At3g22440.0_1 1347 1522
At3g22440.0_1 1623 2132

At3g23805.0_1 100 456

At3g24070.0_1 100 888

At3g24530.0_1 100 243
At3g24530.0_1 490 600
At3g24530.0_1 678 776
At3g24530.0_1 864 974
At3g24530.0_1 1065 1368
At3g24530.0_1 1453 1592
At3g24530.0_1 1672 2208

At3g24800.0_1 100 188
At3g24800.0_1 532 560
At3g24800.0_1 648 827
At3g24800.0_1 914 1003
At3g24800.0_1 1076 1315
At3g24800.0_1 1398 1595
At3g24800.0_1 1749 1867
At3g24800.0_1 1955 2242

At3g25120.0_1 100 220
At3g25120.0_1 578 685
At3g25120.0_1 809 913
At3g25120.0_1 1148 1383

At3g25220.0_1 100 166
At3g25220.0_1 281 330
At3g25220.0_1 816 878
At3g25220.0_1 1183 1273
At3g25220.0_1 1381 1485
At3g25220.0_1 1787 1872

At3g25530.0_1 100 204
At3g25530.0_1 347 457
At3g25530.0_1 537 638
At3g25530.0_1 723 824
At3g25530.0_1 951 1066
At3g25530.0_1 1156 1234
At3g25530.0_1 1305 1475
At3g25530.0_1 1582 1665

At3g25770.0_1 100 334
At3g25770.0_1 438 964

At3g26110.0_1 100 486

At3g26170.0_1 100 996
At3g26170.0_1 1076 1687

At3g26430.0_1 100 334
At3g26430.0_1 410 619
At3g26430.0_1 692 861
At3g26430.0_1 951 1221
At3g26430.0_1 1314 1570

At3g27080.0_1 100 195
At3g27080.0_1 313 391
At3g27080.0_1 667 836
At3g27080.0_1 935 982
At3g27080.0_1 1097 1186
At3g27080.0_1 1323 1448

At3g27290.0_1 100 765
At3g27290.0_1 845 1327

At3g27520.0_1 100 537
At3g27520.0_1 617 775

At3g27540.0_1 100 162
At3g27540.0_1 390 1499

At3g27890.0_1 100 196
At3g27890.0_1 268 459
At3g27890.0_1 930 1231

At3g28050.0_1 100 290
At3g28050.0_1 379 444
At3g28050.0_1 955 1068
At3g28050.0_1 1217 1445
At3g28050.0_1 1538 1699
At3g28050.0_1 1808 1959
At3g28050.0_1 2143 2332

At3g28210.0_1 100 207
At3g28210.0_1 286 738

At3g28670.0_1 100 180
At3g28670.0_1 269 481
At3g28670.0_1 576 671
At3g28670.0_1 879 967
At3g28670.0_1 1051 1179
At3g28670.0_1 1347 1467
At3g28670.0_1 1784 1868
At3g28670.0_1 1968 2077
At3g28670.0_1 2162 2310
At3g28670.0_1 2409 2505
At3g28670.0_1 2595 2900

At3g28710.0_1 100 280
At3g28710.0_1 581 701
At3g28710.0_1 1012 1119
At3g28710.0_1 1213 1315
At3g28710.0_1 1430 1510
At3g28710.0_1 1611 1696
At3g28710.0_1 1812 1871
At3g28710.0_1 1962 2010
At3g28710.0_1 2089 2223
At3g28710.0_1 2419 2550

At3g28910.0_1 100 232
At3g28910.0_1 559 688
At3g28910.0_1 805 1513

At3g29020.0_1 100 397
At3g29020.0_1 496 899

At3g29320.0_1 100 337
At3g29320.0_1 462 703
At3g29320.0_1 773 874
At3g29320.0_1 1035 1211
At3g29320.0_1 1333 1608
At3g29320.0_1 1863 2134
At3g29320.0_1 2284 2401
At3g29320.0_1 2480 2842
At3g29320.0_1 2935 3087
At3g29320.0_1 3175 3303
At3g29320.0_1 3439 3675
At3g29320.0_1 3807 3883
At3g29320.0_1 4119 4305
At3g29320.0_1 4395 4595
At3g29320.0_1 4700 4816

At3g42630.0_1 100 1083

At3g43120.0_1 100 553
At3g43120.0_1 740 768

At3g45010.0_1 100 443
At3g45010.0_1 797 965
At3g45010.0_1 1067 1186
At3g45010.0_1 1260 1403
At3g45010.0_1 1480 1630
At3g45010.0_1 1734 1828
At3g45010.0_1 1921 2179
At3g45010.0_1 2281 2414
At3g45010.0_1 2501 2617

At3g45600.0_1 100 612
At3g45600.0_1 1637 1981

At3g45610.0_1 100 123
At3g45610.0_1 209 922

At3g46100.0_1 100 384
At3g46100.0_1 552 647
At3g46100.0_1 744 832
At3g46100.0_1 977 1106
At3g46100.0_1 1216 1308
At3g46100.0_1 1479 1553
At3g46100.0_1 1698 1815
At3g46100.0_1 1897 2039
At3g46100.0_1 2114 2242
At3g46100.0_1 2338 2640

At3g46560.0_1 100 194
At3g46560.0_1 583 769

At3g47160.0_1 100 167
At3g47160.0_1 834 984
At3g47160.0_1 1067 1133
At3g47160.0_1 1221 1455
At3g47160.0_1 1525 1741

At3g48460.0_1 100 741
At3g48460.0_1 1103 1284
At3g48460.0_1 1365 1686

At3g49010.0_1 100 205
At3g49010.0_1 304 437
At3g49010.0_1 698 856
At3g49010.0_1 955 1176

At3g49260.0_1 100 177
At3g49260.0_1 1232 1555
At3g49260.0_1 1903 2125
At3g49260.0_1 2212 2297
At3g49260.0_1 2384 2449
At3g49260.0_1 2566 3204

At3g49940.0_1 100 283
At3g49940.0_1 378 937

At3g50910.0_1 100 865
At3g50910.0_1 1241 1663
At3g50910.0_1 1756 1910

At3g51090.0_1 100 483
At3g51090.0_1 772 903
At3g51090.0_1 1004 1063
At3g51090.0_1 1191 1267
At3g51090.0_1 1347 1403
At3g51090.0_1 1487 1553
At3g51090.0_1 1642 1761

At3g51440.0_1 100 498
At3g51440.0_1 572 882
At3g51440.0_1 974 1097
At3g51440.0_1 1242 1523

At3g51450.0_1 100 498
At3g51450.0_1 565 875
At3g51450.0_1 973 1096
At3g51450.0_1 1199 1480

At3g51590.0_1 100 440
At3g51590.0_1 908 926

At3g51670.0_1 100 798
At3g51670.0_1 1315 1439
At3g51670.0_1 1533 1674
At3g51670.0_1 1773 2036

At3g52200.0_1 100 194
At3g52200.0_1 578 634
At3g52200.0_1 792 846
At3g52200.0_1 928 961
At3g52200.0_1 1339 1388
At3g52200.0_1 1483 1527
At3g52200.0_1 1696 1769
At3g52200.0_1 1909 1978
At3g52200.0_1 2393 2584
At3g52200.0_1 2681 2725
At3g52200.0_1 2832 2905
At3g52200.0_1 3213 3282
At3g52200.0_1 3538 3927
At3g52200.0_1 4011 4071
At3g52200.0_1 4145 4189
At3g52200.0_1 4275 4358
At3g52200.0_1 4742 4818
At3g52200.0_1 4889 4951
At3g52200.0_1 5090 5160
At3g52200.0_1 5259 5319
At3g52200.0_1 5475 5535
At3g52200.0_1 5618 5698
At3g52200.0_1 5816 5874

At3g52750.0_1 100 720
At3g52750.0_1 1088 1387
At3g52750.0_1 1478 1568
At3g52750.0_1 1946 2070
At3g52750.0_1 2219 2311
At3g52750.0_1 2397 2462
At3g52750.0_1 2569 2694

At3g53190.0_1 100 239
At3g53190.0_1 445 699
At3g53190.0_1 1471 1679
At3g53190.0_1 2055 2305
At3g53190.0_1 2398 2589
At3g53190.0_1 2779 2987
At3g53190.0_1 3271 3466

At3g53270.0_1 100 156
At3g53270.0_1 274 400
At3g53270.0_1 505 618
At3g53270.0_1 855 1047
At3g53270.0_1 1135 1180
At3g53270.0_1 1349 1424
At3g53270.0_1 1633 1862

At3g54020.0_1 100 132
At3g54020.0_1 222 311
At3g54020.0_1 555 641
At3g54020.0_1 733 801
At3g54020.0_1 886 966
At3g54020.0_1 1053 1124
At3g54020.0_1 1210 1270
At3g54020.0_1 1361 1463
At3g54020.0_1 1538 1680
At3g54020.0_1 1754 1860
At3g54020.0_1 1951 2022

At3g54050.0_1 100 546
At3g54050.0_1 672 899
At3g54050.0_1 995 1501
At3g54050.0_1 1605 1676

At3g54180.0_1 100 727
At3g54180.0_1 822 891
At3g54180.0_1 1095 1233
At3g54180.0_1 1376 1468

At3g55290.0_1 100 117
At3g55290.0_1 353 1177

At3g55530.0_1 100 180
At3g55530.0_1 254 308
At3g55530.0_1 387 439
At3g55530.0_1 527 755
At3g55530.0_1 853 964
At3g55530.0_1 1449 1494
At3g55530.0_1 1659 1778
At3g55530.0_1 1863 1988

At3g55730.0_1 100 436
At3g55730.0_1 1087 1949

At3g56150.0_1 100 123
At3g56150.0_1 212 1966
At3g56150.0_1 2207 3130

At3g56370.0_1 100 1529
At3g56370.0_1 1623 3087

At3g56380.0_1 100 235
At3g56380.0_1 344 423
At3g56380.0_1 518 595
At3g56380.0_1 717 787
At3g56380.0_1 892 988

At3g56880.0_1 100 837

At3g57150.0_1 100 1797

At3g57690.0_1 100 285

At3g58030.0_1 100 1386

At3g59340.0_1 100 229
At3g59340.0_1 358 452
At3g59340.0_1 606 663
At3g59340.0_1 823 1017
At3g59340.0_1 1102 1178
At3g59340.0_1 1250 1332
At3g59340.0_1 1425 1476
At3g59340.0_1 1569 1637
At3g59340.0_1 1726 1812
At3g59340.0_1 1912 1973
At3g59340.0_1 2066 2159

At3g59360.0_1 100 267
At3g59360.0_1 388 504
At3g59360.0_1 797 853
At3g59360.0_1 1321 1398
At3g59360.0_1 1870 1974
At3g59360.0_1 2182 2304
At3g59360.0_1 2439 2516
At3g59360.0_1 2793 2862
At3g59360.0_1 3002 3109
At3g59360.0_1 3288 3421
At3g59360.0_1 3511 3593
At3g59360.0_1 3737 3782
At3g59360.0_1 3866 3916

At3g59980.0_1 100 570
